sid,sname,date,punishment_amount,punishment_type,conductor,object
600657,信达地产,2015-09-29,256.0000万元,罚款，警告，责令改正，行政处罚,中国证券监督管理委员会,公司股东北京融达投资有限公司，时任融达投资董事长郑俊，时任融达投资总经理周孙明，时任融达投资财务部经理熊伟
600657,信达地产,2005-06-16,--,公开谴责,上海证券交易所,北京天桥北大青鸟科技股份有限公司，徐祇祥、任世安、侯琦、刘永进、吴敏生、栾永良、魏键
600660,福耀玻璃,2015-12-09,--,通报批评,上海证券交易所,时任公司财务总监左敏
600661,昂立教育,2020-11-21,--,其他,中国证券监督管理委员会上海监管局,本公司
600661,昂立教育,2020-11-21,--,其他,中国证券监督管理委员会上海监管局,公司时任总裁、董事吴竹平
600661,昂立教育,2020-05-06,--,公开谴责，通报批评,上海证券交易所,本公司，时任公司总裁吴竹平，时任公司董事长刘玉文，时任公司总会计师刘江萍，时任董事会秘书杨夏
600664,哈药股份,2018-12-28,--,通报批评,上海证券交易所,本公司，公司控股股东哈药集团有限公司，哈药集团有限公司股东、收购人中信资本控股有限公司，时任公司董事长张镇平，时任哈药集团有限公司董事长张利君，时任哈药集团有限公司董事信跃升
600664,哈药股份,2016-11-17,--,行政处罚,食品药品监督管理部门,哈药集团制药六厂
600664,哈药股份,2011-08-09,123.0000万元,罚款，行政处罚，责令整改,黑龙江省环保厅，哈尔滨市环保局,哈药集团制药总厂，哈药集团制药总厂制剂厂
600666,ST瑞德,2020-07-18,298.0000万元,罚款，警告，市场禁入，责令改正，行政处罚,中国证券监督管理委员会重庆监管局,本公司，时任奥瑞德董事长、总经理左洪波，时任奥瑞德董事褚淑霞，时任奥瑞德董事、副总经理杨鑫宏，时任奥瑞德董事、副总经理、投资总监路正通，时任奥瑞德独立董事吉泽升，时任奥瑞德独立董事张波，时任奥瑞德独立董事张鼎映，时任奥瑞德独立董事陶宏，时任奥瑞德监事会主席张晓彤，时任奥瑞德监事丁丽，时任奥瑞德监事郑海涛，时任奥瑞德副总经理、财务总监刘娟，时任奥瑞德副总经理、董事会秘书刘迪，时任奥瑞德副总经理、董事会秘书张世铭，时任奥瑞德财务部部长盛海波
600666,ST瑞德,2019-09-04,--,通报批评,上海证券交易所,本公司，时任董事长李标，时任董事会秘书钟庆旭，时任董事徐志谦，时任董事秦智勇，时任董事熊永康，时任董事王峰，时任董事何军，时任董事陈林，时任董事肖怡，时任董事冉正东，时任独立董事夏峰，时任独立董事杨安勤，时任独立董事彭钰，时任独立董事张意龙，时任独立董事宋民宪
600666,ST瑞德,2019-08-22,--,公开谴责，通报批评，其他,上海证券交易所,本公司，控股股东、实际控制人、时任董事长、总经理左洪波，控股股东、实际控制人、时任董事褚淑霞，股东李文秀，股东褚春波，董事会秘书张世铭，董事会秘书刘迪，副总经理、财务总监刘娟，董事、副总经理杨鑫宏，独立董事吉泽升，独立董事、审计委员会召集人张波，独立董事张鼎映
600666,ST瑞德,2018-07-07,--,责令改正,中国证券监督管理委员会重庆监管局,本公司控股股东左洪波，褚淑霞，其一致行动人李文秀，褚春波
600666,ST瑞德,2017-01-04,--,责令改正,中国证券监督管理委员会重庆监管局,本公司
600668,尖峰集团,2018-07-06,--,责令整改,东至县环境保护局,本公司控股子公司安徽新北卡化学有限公司
600668,尖峰集团,2017-08-12,--,警告,中国证券监督管理委员会浙江监管局,公司副总经理张峰亮
600671,*ST目药,2021-02-04,--,通报批评,上海证券交易所,公司年审会计师事务所瑞华会计师事务所(特殊普通合伙)，时任瑞华会计师事务所(特殊普通合伙)注册会计师邢士军，时任瑞华会计师事务所(特殊普通合伙)注册会计师刘蕾
600671,*ST目药,2020-12-28,--,公开谴责，通报批评，其他,上海证券交易所,本公司，公司控股股东长城影视文化企业集团有限公司，时任公司实际控制人暨董事长赵锐勇，时任公司实际控制人暨董事长赵非凡，时任公司总经理(代行董事会秘书)李祖岳，时任限公司董事兼财务总监周亚敏，时任公司董事兼副总经理、董事会秘书吴建刚，时任公司董事兼总经理祝政，时任公司董事兼总经理俞连明
600671,*ST目药,2020-08-15,--,其他,中国证券监督管理委员会浙江监管局,本公司，时任董事长赵锐勇，现任董事长兼财务总监赵非凡，时任总经理祝政，时任总经理俞连明，现任总经理兼董祕李袓岳，时任财务总监周亚敏，时任董秘吴建刚
600671,*ST目药,2019-11-05,--,责令改正,中国证券监督管理委员会浙江监管局,本公司
600671,*ST目药,2019-09-09,--,责令改正,中国证券监督管理委员会浙江监管局,本公司
600671,*ST目药,2019-09-09,--,责令改正,中国证券监督管理委员会浙江监管局,公司股东长城影视文化企业集团有限公司
600671,*ST目药,2018-06-12,--,其他,中国证券监督管理委员会浙江监管局,本公司时任董事会秘书吴建刚
600671,*ST目药,2017-12-27,--,通报批评,上海证券交易所,公司股东深圳长城汇理资产管理有限公司，宋晓明
600671,*ST目药,2015-11-04,115.0000万元,罚款，警告，责令改正，行政处罚,中国证券监督管理委员会浙江监管局,本公司，公司总经理杨宗昌，董事会秘书徐欢晓，董事长胡新笠，董事徐一宁、韩剑、方宝康、张玲、方力，会计机构负责人王长林
600671,*ST目药,2014-09-28,--,通报批评,上海证券交易所,本公司，时任董事长胡新笠，时任总经理杨宗昌，时任董事长宋晓明，时任董事会秘书徐欢晓
600671,*ST目药,2014-09-27,--,责令改正，其他,中国证券监督管理委员会浙江监管局,本公司
600671,*ST目药,2014-05-31,--,通报批评,上海证券交易所,本公司，董事长胡新笠，董事会秘书徐欢晓
600671,*ST目药,2013-12-31,60.0000万元,罚款，警告，行政处罚,中国证券监督管理委员会,本公司，实际控制人章鹏飞，董事长范建国，总经理朱容稼
600671,*ST目药,2012-12-17,--,公开谴责,上海证券交易所,杭州现代联合投资有限公司，章鹏飞
600671,*ST目药,2011-07-09,40.0000万元,罚款，行政处罚,中国证券监督管理委员会,天目药业，章鹏飞，郑智强，吴青平、高洪、郑涛、梁满初，梅欣、黄建宝
600671,*ST目药,2010-01-14,--,公开谴责,上海证券交易所,杭州天目山药业股份有限公司，章鹏飞、郑智强、吴青平
600671,*ST目药,2009-02-21,40.0000万元,行政处罚，罚款,中国证券监督管理委员会,天目药业，章鹏飞，郑智强
600673,东阳光,2018-12-28,--,公开谴责,上海证券交易所,公司股东袁灵斌，李军
600673,东阳光,2016-03-15,3040.0000万元,罚款，警告,中国证券监督管理委员会,公司股东袁灵斌，公司股东李军
600677,*ST航通,2019-06-21,--,通报批评,上海证券交易所,本公司，时任公司董事长敖刚，时任公司董事会秘书江山，时任公司董事会秘书吴从曙，时任公司财务负责人赵树飞，时任公司财务负责人陈加武
600677,*ST航通,2018-06-15,--,通报批评,上海证券交易所,本公司，时任航天通信控股集团股份有限公司董事长敖刚，时任航天通信控股集团股份有限公司董事会秘书陈加武
600677,*ST航通,2014-09-20,--,责令改正,中国证券监督管理委员会浙江监管局,本公司
600677,*ST航通,2014-06-19,--,通报批评,上海证券交易所,本公司，董事长杜尧，总裁郭兆海，总裁于喜国，财务负责人兼董事会秘书徐宏伟，独立董事兼审计委员会主任委员李淑敏
600677,*ST航通,2001-09-04,--,公开谴责,上海证券交易所,浙江中汇(集团)股份有限公司
600678,四川金顶,2019-06-21,--,责令改正，其他,中国证券监督管理委员会四川监管局,本公司，公司董事长梁斐，公司总经理骆耀，公司财务负责人兼副总经理张光朝，公司副总经理吴光源，公司控股股东深圳朴素至纯投资企业(有限合伙)
600678,四川金顶,2012-05-05,--,行政处罚,乐山市工商行政管理局,公司子公司峨眉协和水泥有限公司
600678,四川金顶,2010-12-21,30.0000万元,行政处罚，罚款,中国证券监督管理委员会,四川金顶(集团)股份有限公司，陈建龙，成志红，袁平，杜受华
600678,四川金顶,2009-10-24,--,公开谴责,中国证券监督管理委员会四川监管局,本公司
600678,四川金顶,2009-08-12,--,公开谴责,上海证券交易所,陈建龙
600679,上海凤凰,2013-10-24,--,责令改正,中国证券监督管理委员会上海监管局,本公司
600680,*ST上普,2018-12-24,--,公开谴责，通报批评,上海证券交易所,本公司，时任公司董事长曹宏斌，董事长徐千，董事兼总经理王治义，总经理兼会计负责人郑建华，董事会秘书兼副总经理李中耀，总会计师陆维林，总会计师刘蓉晖，独立董事兼审计委员会召集人何和平，董事张晓成，董事江建平，董事成暐，董事韩志杰，独立董事李建平，独立董事谢仲华，监事李林臻，监事熊嗣云，监事张冬莉，独立董事兼审计委员会召集人刘玛琳
600680,*ST上普,2018-09-19,--,公开谴责，通报批评,上海证券交易所,本公司，时任总会计师陆维林，时任董事长曹宏斌，时任董事会秘书陆贤薇，时任总经理郑建华，时任独立董事、审计委员会召集人刘玛琳，时任副总经理李中耀，时任总工程师王允强，时任董事李林臻，李颖，丛惠生，江建平，时任独立董事谢仲华，蔡桂保，时任监事李军，张冬莉，孙会英
600680,*ST上普,2018-04-12,--,通报批评,上海证券交易所,本公司，本公司财务负责人郑建华
600680,*ST上普,2018-04-12,--,通报批评,上海证券交易所,本公司，时任本公司财务负责人郑建华
600680,*ST上普,2018-03-24,115.0000万元,罚款，警告，行政处罚,中国证券监督管理委员会上海监管局,时任上海普天总经理助理、能源事业部负责人沈忠华，时任上海普天总会计师陆维林，时任上海普天法定代表人、总经理郑建华等
600680,*ST上普,2018-03-20,40.0000万元,罚款，警告，责令改正，行政处罚,中国证券监督管理委员会上海监管局,本公司
600680,*ST上普,2016-05-07,--,责令改正,中国证券监督管理委员会上海监管局,本公司
600681,百川能源,2017-09-02,--,警告,中国证券监督管理委员会湖北监管局,荆州贤达实业有限公司，荆州市景湖房地产开发有限公司
600681,百川能源,2016-04-07,--,警告,中国证券监督管理委员会湖北监管局,公司股东曹飞
600681,百川能源,2004-06-28,--,公开谴责,上海证券交易所,武汉万鸿集团股份有限公司，刘波，李长兴，许宏，高军，郭大陆，蒋建华
600682,南京新百,2020-12-30,--,通报批评,上海证券交易所,本公司，公司关联方南京三胞医疗管理有限公司，公司实际控制人暨时任董事长袁亚非，时任公司董事兼总经理王彤焱，时任公司财务总监兼副总经理潘利建
600682,南京新百,2020-09-15,--,其他,中国证券监督管理委员会江苏监管局,本公司
600682,南京新百,2020-01-21,--,公开谴责,上海证券交易所,公司控股股东三胞集团有限公司，实际控制人袁亚非
600682,南京新百,2019-10-08,--,通报批评,上海证券交易所,本公司，公司关联方南京三胞医疗管理有限公司，公司时任董事兼董事会秘书高远
